date,festival,kind,venue,tier,evidence,source_url
2026-03-01,Brahmotsavams,announced_dates,unspecified,major,BRAHMOTSAVAMS OF TARIGONDA FROM FEBRUARY 24 TO MARCH 05,https://news.tirumala.org/brahmotsavams-of-tarigonda-from-february-24-to-march-05-_-%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-23%e0%b0%a8-%e0%b0%a4%e0%b0%b0%e0%b0%bf%e0%b0%97%e0%b1%8a/
2026-03-01,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANANTAVARAM ANNUAL BRAHMOTSAVAMS FROM FEBRUARY 28 TO MARCH 4,https://news.tirumala.org/%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-04-%e0%b0%b5%e0%b0%b0/
2026-03-01,Teppotsavam,announced_dates,tirumala,minor,ANNUAL TEPPOTSAVAM AT TIRUMALA FROM FEBRUARY 26 TO MARCH 2,https://news.tirumala.org/annual-teppotsavam-at-tirumala-from-february-26-to-march-2-_-%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-26-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%ae/
2026-03-02,Brahmotsavams,announced_dates,unspecified,major,BRAHMOTSAVAMS OF TARIGONDA FROM FEBRUARY 24 TO MARCH 05,https://news.tirumala.org/brahmotsavams-of-tarigonda-from-february-24-to-march-05-_-%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-23%e0%b0%a8-%e0%b0%a4%e0%b0%b0%e0%b0%bf%e0%b0%97%e0%b1%8a/
2026-03-02,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANANTAVARAM ANNUAL BRAHMOTSAVAMS FROM FEBRUARY 28 TO MARCH 4,https://news.tirumala.org/%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-04-%e0%b0%b5%e0%b0%b0/
2026-03-02,Teppotsavam,same_day_report,tirumala,minor,SRIVARI ANNUAL TEPPOTSAVAMS CONCLUDES,https://news.tirumala.org/%e0%b0%98%e0%b0%a8%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%ae%e0%b1%81%e0%b0%97%e0%b0%bf%e0%b0%b8%e0%b0%bf%e0%b0%a8-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80%e0%b0%b5%e0%b0%be%e0%b0%b0%e0%b0%bf-%e0%b0%a4/
2026-03-03,Brahmotsavams,announced_dates,unspecified,major,BRAHMOTSAVAMS OF TARIGONDA FROM FEBRUARY 24 TO MARCH 05,https://news.tirumala.org/brahmotsavams-of-tarigonda-from-february-24-to-march-05-_-%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-23%e0%b0%a8-%e0%b0%a4%e0%b0%b0%e0%b0%bf%e0%b0%97%e0%b1%8a/
2026-03-03,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANANTAVARAM ANNUAL BRAHMOTSAVAMS FROM FEBRUARY 28 TO MARCH 4,https://news.tirumala.org/%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-04-%e0%b0%b5%e0%b0%b0/
2026-03-04,Brahmotsavams,announced_dates,unspecified,major,BRAHMOTSAVAMS OF TARIGONDA FROM FEBRUARY 24 TO MARCH 05,https://news.tirumala.org/brahmotsavams-of-tarigonda-from-february-24-to-march-05-_-%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-23%e0%b0%a8-%e0%b0%a4%e0%b0%b0%e0%b0%bf%e0%b0%97%e0%b1%8a/
2026-03-04,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANANTAVARAM ANNUAL BRAHMOTSAVAMS FROM FEBRUARY 28 TO MARCH 4,https://news.tirumala.org/%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-04-%e0%b0%b5%e0%b0%b0/
2026-03-05,Brahmotsavams,announced_dates,unspecified,major,BRAHMOTSAVAMS OF TARIGONDA FROM FEBRUARY 24 TO MARCH 05,https://news.tirumala.org/brahmotsavams-of-tarigonda-from-february-24-to-march-05-_-%e0%b0%ab%e0%b0%bf%e0%b0%ac%e0%b1%8d%e0%b0%b0%e0%b0%b5%e0%b0%b0%e0%b0%bf-23%e0%b0%a8-%e0%b0%a4%e0%b0%b0%e0%b0%bf%e0%b0%97%e0%b1%8a/
2026-03-16,Brahmotsavams,same_day_report,other_temple,major,ANKURARPANAM PERFORMED IN SRI KODANDARAMA SWAMY BRAHMOTSAVAMS,https://news.tirumala.org/ankurarpanam-performed-in-sri-kodandarama-swamy-brahmotsavams-_-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%95%e0%b1%8b%e0%b0%a6%e0%b0%82%e0%b0%a1%e0%b0%b0%e0%b0%be%e0%b0%ae%e0%b0%b8%e0%b1%8d%e0%b0%b5/
2026-03-17,Brahmotsavams,same_day_report,other_temple,major,SRI KODANDARAMA SWAMY TEMPLE BRAHMOTSAVAM BEGIN WITH FLAG HOISTING CEREMONY,https://news.tirumala.org/%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%be%e0%b0%b0%e0%b0%82%e0%b0%ad%e0%b0%ae%e0%b1%88-3/
2026-03-17,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE FROM MARCH 17 TO MARCH 25,https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-from-march-17-to-march-25-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-17-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-25%e0%b0%b5/
2026-03-18,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE FROM MARCH 17 TO MARCH 25,https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-from-march-17-to-march-25-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-17-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-25%e0%b0%b5/
2026-03-19,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE FROM MARCH 17 TO MARCH 25,https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-from-march-17-to-march-25-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-17-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-25%e0%b0%b5/
2026-03-19,Ugadi,same_day_report,unspecified,major,GRAND UGADI CELEBRATIONS IN TTD SUB-TEMPLES,https://news.tirumala.org/grand-ugadi-celebrations-in-ttd-sub-temples-_-%e0%b0%9f%e0%b0%bf%e0%b0%9f%e0%b0%bf%e0%b0%a1%e0%b0%bf-%e0%b0%85%e0%b0%a8%e0%b1%81%e0%b0%ac%e0%b0%82%e0%b0%a7-%e0%b0%86%e0%b0%b2%e0%b0%af%e0%b0%be/
2026-03-20,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE FROM MARCH 17 TO MARCH 25,https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-from-march-17-to-march-25-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-17-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-25%e0%b0%b5/
2026-03-21,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE FROM MARCH 17 TO MARCH 25,https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-from-march-17-to-march-25-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-17-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-25%e0%b0%b5/
2026-03-22,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE FROM MARCH 17 TO MARCH 25,https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-from-march-17-to-march-25-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-17-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-25%e0%b0%b5/
2026-03-23,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-03-24,Srivari Annual Brahmotsavams,same_day_report,unspecified,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY BEGINS WITH DHWAJAROHANAM,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-begins-with-dhwajarohanam-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%aa/
2026-03-24,Teppotsavam,announced_dates,unspecified,minor,SRI VEDANARAYANA SWAMY SURYA PUJA AND TEPPOTSAVAMS FROM MARCH 24 TO 28,https://news.tirumala.org/%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-24-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-28%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6/
2026-03-25,Brahmotsavams,same_day_report,other_temple,major,SRI KODANDARAMA SWAMY BRAHMOTSAVAMS CONCLUDE WITH DHWAJAVAROHANAM,https://news.tirumala.org/sri-kodandarama-swamy-brahmotsavams-conclude-with-dhwajavarohanam-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b5%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%ae/
2026-03-25,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-03-25,Teppotsavam,announced_dates,unspecified,minor,SRI VEDANARAYANA SWAMY SURYA PUJA AND TEPPOTSAVAMS FROM MARCH 24 TO 28,https://news.tirumala.org/%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-24-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-28%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6/
2026-03-26,Brahmotsavams,same_day_report,other_temple,major,ANKURARPANAM PERFORMED AMID VEDIC CHANTS FOR SRI KODANDARAMA SWAMY BRAHMOTSAVAMS AT VONTIMITTA,https://news.tirumala.org/ankurarpanam-performed-amid-vedic-chants-for-sri-kodandarama-swamy-brahmotsavams-at-vontimitta-_-%e0%b0%b5%e0%b1%87%e0%b0%a6%e0%b0%ae%e0%b0%82%e0%b0%a4%e0%b1%8d%e0%b0%b0%e0%b0%be%e0%b0%b2-%e0%b0%a8/
2026-03-26,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-03-26,Teppotsavam,announced_dates,unspecified,minor,SRI VEDANARAYANA SWAMY SURYA PUJA AND TEPPOTSAVAMS FROM MARCH 24 TO 28,https://news.tirumala.org/%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-24-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-28%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6/
2026-03-27,Brahmotsavams,same_day_report,other_temple,major,SRI KODANDARAMA SWAMY SRI RAMA NAVAMI BRAHMOTSAVAMS BEGIN GRANDLY WITH DHWAJAROHANAM,https://news.tirumala.org/%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%92%e0%b0%82%e0%b0%9f/
2026-03-27,Sri Rama Navami,announced_dates,other_temple,major,SRI RAMANAVAMI UTSAVAMS FROM MARCH 27 TO 29 AT SRI KODANDARAMA SWAMY TEMPLE,https://news.tirumala.org/sri-ramanavami-utsavams-from-march-27-to-29-at-sri-kodandarama-swamy-temple-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-27-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-29%e0%b0%b5/
2026-03-27,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-03-27,Teppotsavam,announced_dates,unspecified,minor,SRI VEDANARAYANA SWAMY SURYA PUJA AND TEPPOTSAVAMS FROM MARCH 24 TO 28,https://news.tirumala.org/%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-24-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-28%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6/
2026-03-28,Brahmotsavams,same_day_report,unspecified,major,CHANDRAGIRI SRI KODANDRAMA SWAMY TEMPLE BRAHMOTSAVAMS BEGINS WITH DWAJAROHANAM,https://news.tirumala.org/%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-3/
2026-03-28,Sri Rama Navami,announced_dates,other_temple,major,SRI RAMANAVAMI UTSAVAMS FROM MARCH 27 TO 29 AT SRI KODANDARAMA SWAMY TEMPLE,https://news.tirumala.org/sri-ramanavami-utsavams-from-march-27-to-29-at-sri-kodandarama-swamy-temple-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-27-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-29%e0%b0%b5/
2026-03-28,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-03-28,Teppotsavam,announced_dates,unspecified,minor,SRI VEDANARAYANA SWAMY SURYA PUJA AND TEPPOTSAVAMS FROM MARCH 24 TO 28,https://news.tirumala.org/%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-24-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-28%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6/
2026-03-29,Sri Rama Navami,announced_dates,other_temple,major,SRI RAMANAVAMI UTSAVAMS FROM MARCH 27 TO 29 AT SRI KODANDARAMA SWAMY TEMPLE,https://news.tirumala.org/sri-ramanavami-utsavams-from-march-27-to-29-at-sri-kodandarama-swamy-temple-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-27-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-29%e0%b0%b5/
2026-03-29,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-03-30,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-03-30,Vasanthotsavam,same_day_report,tirumala,minor,SRIVARI VASANTHOTSAVAM BEGINS IN A GRAND STYLE,https://news.tirumala.org/srivari-vasanthotsavam-begins-in-a-grand-style-_-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80%e0%b0%b5%e0%b0%be%e0%b0%b0%e0%b0%bf-%e0%b0%b5-2/
2026-03-31,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-04-01,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-04-01,Teppotsavam,same_day_report,other_temple,minor,SRI KODANDARAMA TEPPOTSAVAM CONCLUDES GRANDLY,https://news.tirumala.org/%e0%b0%98%e0%b0%a8%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%ae%e0%b1%81%e0%b0%97%e0%b0%bf%e0%b0%b8%e0%b0%bf%e0%b0%a8-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%95%e0%b1%8b%e0%b0%a6%e0%b0%82/
2026-04-01,Vasanthotsavam,same_day_report,unspecified,minor,VASANTHOTSAVAMS CONCLUDES,https://news.tirumala.org/vasanthotsavams-concludes-_-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%ae%e0%b1%81%e0%b0%97%e0%b0%bf%e0%b0%b8%e0%b0%bf%e0%b0%a8-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-2/
2026-04-02,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI PATTABHIRAMA SWAMY AT VALMIKIPURAM FROM MARCH 23 TO APRIL 02,https://news.tirumala.org/annual-brahmotsavams-of-sri-pattabhirama-swamy-at-valmikipuram-from-march-23-to-april-02-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-23-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-04-03,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,"ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE, VONTIMITTA FROM MARCH 26 TO APRIL 05",https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-vontimitta-from-march-26-to-april-05-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-26-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-04-04,Brahmotsavams,same_day_report,other_temple,major,SRI KODANDARAMA SWAMY BRAHMOTSAVAMS CONCLUDE WITH DHWAJAVAROHANAM,https://news.tirumala.org/sri-kodandarama-swamy-brahmotsavams-conclude-with-dhwajavarohanam-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b5%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%ae-2/
2026-04-04,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,"ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE, VONTIMITTA FROM MARCH 26 TO APRIL 05",https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-vontimitta-from-march-26-to-april-05-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-26-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-04-05,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,"ANNUAL BRAHMOTSAVAMS OF SRI KODANDARAMA SWAMY TEMPLE, VONTIMITTA FROM MARCH 26 TO APRIL 05",https://news.tirumala.org/annual-brahmotsavams-of-sri-kodandarama-swamy-temple-vontimitta-from-march-26-to-april-05-_-%e0%b0%ae%e0%b0%be%e0%b0%b0%e0%b1%8d%e0%b0%9a%e0%b0%bf-26-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf/
2026-04-15,Brahmotsavams,same_day_report,unspecified,major,GRAND CELEBRATION OF SRI VEDANARAYANA SWAMY TEMPLE BRAHMOTSAVAMS,https://news.tirumala.org/grand-celebration-of-sri-vedanarayana-swamy-temple-brahmotsavams-_-%e0%b0%85%e0%b0%82%e0%b0%97%e0%b0%b0%e0%b0%82%e0%b0%97-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%b6/
2026-04-21,Srivari Annual Brahmotsavams,same_day_report,unspecified,major,ANNUAL BRAHMOTSAVAMS OF RI AGASTHEESWARA SWAMY BEGIN GRANDLY WITH DWAJAROHANAM,https://news.tirumala.org/annual-brahmotsavams-of-ri-agastheeswara-swamy-begin-grandly-with-dwajarohanam-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%b5/
