darshan_date,pilgrims,post_id,post_datetime,date_source,darshan_wait_hours,waiting_compartments,title,link
2017-01-20,41501,39759,2017-01-20 18:24:01,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 8 Compartments / 6 Hours ;,"About 41,501 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 20",https://news.tirumala.org/sarva-dharshan-free-darshan-8-compartments-6-hours-divya-dharshan-footpath-darshan-4-compartments-3-hours-and-special-entry-darshan-rs-300-closed/
2017-01-21,50453,39776,2017-01-21 18:56:15,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 17 Compartments / 10 Hours,"About 50,453 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 21",https://news.tirumala.org/sarva-dharshan-free-darshan-17-compartments-10-hours-divya-dharshan-footpath-darshan-14-compartments-8-hours-and-special-entry-darshan-rs-300-closed/
2017-01-22,54751,39791,2017-01-22 18:30:59,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 12 Compartments / 7 Hours ;,"About 54,751 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 22",https://news.tirumala.org/about-54751-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-jan-21/
2017-01-23,53907,39839,2017-01-23 18:49:42,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Direct Line ; Divya Dharsha,"About 53,907 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 23",https://news.tirumala.org/sarva-dharshan-free-darshan-direct-line-divya-dharshan-footpath-darshan-direct-line-and-special-entry-darshan-rs-300-closed-14/
2017-01-24,43451,39857,2017-01-24 18:35:54,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 2 Compartments / 2 Hours ;,"About 43,451 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 24",https://news.tirumala.org/sarva-dharshan-free-darshan-2-compartments-2-hours-divya-dharshan-footpath-darshan-4-compartments-2-hours-and-special-entry-darshan-rs-300-closed/
2017-01-25,42000,39890,2017-01-25 18:39:34,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 8 Compartments / 4 Hours ;,"About 42,000 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 25",https://news.tirumala.org/sarva-dharshan-free-darshan-8-compartments-4-hours-divya-dharshan-footpath-darshan-2-compartments-3-hours-and-special-entry-darshan-rs-300-closed/
2017-01-26,44446,39969,2017-01-26 18:51:35,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 22 Compartments / 8 Hours ;,"About 44,446 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 26",https://news.tirumala.org/about-44446-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-jan-26/
2017-01-27,41814,40019,2017-01-27 18:40:50,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 22 Compartments / 10 Hours,"About 41,814 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 27",https://news.tirumala.org/sarva-dharshan-free-darshan-22-compartments-10-hours-divya-dharshan-footpath-darshan-8-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-01-28,53332,40058,2017-01-28 18:38:02,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 17 Compartments / 8 Hours ;,"About 53,332 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 28",https://news.tirumala.org/sarva-dharshan-free-darshan-17-compartments-8-hours-divya-dharshan-footpath-darshan-16-compartments-7-hours-and-special-entry-darshan-rs-300-closed/
2017-01-29,52446,40090,2017-01-29 18:07:41,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 14 Compartments / 7 Hours ;,"About 52,446 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 29",https://news.tirumala.org/about-52446-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-jan-29/
2017-01-30,47967,40111,2017-01-30 18:22:01,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Direct Line ; Divya Dharsha,"About 47,967 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 30",https://news.tirumala.org/sarva-dharshan-free-darshan-direct-line-divya-dharshan-footpath-darshan-direct-line-and-special-entry-darshan-rs-300-closed-15/
2017-01-31,44161,40139,2017-01-31 18:03:45,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Direct Line ; Divya Dharsha,"About 44,161 pilgrims had Srivari Dharshan from 3am to 6pm on Jan 31",https://news.tirumala.org/about-44161-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-jan-31/
2017-02-01,36442,40146,2017-02-01 19:00:11,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 9 Compartments 6 Hours ; Di,"About 36,442 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 1",https://news.tirumala.org/sarva-dharshan-free-darshan-9-compartments-6-hours-divya-dharshan-footpath-darshan-4-compartments-4-hours-and-special-entry-darshan-rs-300-closed-2/
2017-02-02,44094,40215,2017-02-02 18:45:17,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 26 Compartments / 12 Hours,"About 44,094 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 2",https://news.tirumala.org/sarva-dharshan-free-darshan-26-compartments-12-hours-divya-dharshan-footpath-darshan-16-compartments-10-hours-and-special-entry-darshan-rs-300-closed/
2017-02-03,60629,40226,2017-02-03 18:21:02,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 11 Compartments / 5 Hours ;,"About 60,629 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 3",https://news.tirumala.org/about-60629-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-3/
2017-02-04,55093,40343,2017-02-04 18:35:02,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 27 Compartments / 6 Hours ;,"About 55,093 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 4",https://news.tirumala.org/about-55093-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-4/
2017-02-05,54669,40360,2017-02-05 18:57:17,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 10 Compartments / 8 Hours ;,"About 54,669 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 5",https://news.tirumala.org/about-54669-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-5/
2017-02-06,45765,40403,2017-02-06 19:06:49,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 11 Compartments / 6 Hours ;,"About 45,765 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 6",https://news.tirumala.org/sarva-dharshan-free-darshan-11-compartments-6-hours-divya-dharshan-footpath-darshan-2-compartments-3-hours-and-special-entry-darshan-rs-300-closed-2/
2017-02-07,41680,40418,2017-02-07 18:43:06,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 9 Compartments / 6 Hours ;,"About 41,680 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 7",https://news.tirumala.org/sarva-dharshan-free-darshan-9-compartments-6-hours-divya-dharshan-footpath-darshan-6-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-02-08,40303,40457,2017-02-08 18:37:57,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 2 Compartments / 2 Hours ;,"About 40,303 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 8",https://news.tirumala.org/sarva-dharshan-free-darshan-2-compartments-2-hours-divya-dharshan-footpath-darshan-direct-line-and-special-entry-darshan-rs-300-closed/
2017-02-09,39613,40481,2017-02-09 21:30:48,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 6 Hours ;,"About 39,613 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 9",https://news.tirumala.org/sarva-dharshan-free-darshan-16-compartments-6-hours-divya-dharshan-footpath-darshan-9-comapartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-02-10,39290,40509,2017-02-10 18:54:53,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 6 Hours ;,"About 39,290 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 10",https://news.tirumala.org/sarva-dharshan-free-darshan-15-compartments-6-hours-divya-dharshan-footpath-darshan-6-comapartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-02-11,55248,40561,2017-02-11 18:43:15,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 28 Compartments / 12 Hours,"About 55,248 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 11",https://news.tirumala.org/about-55248-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-11/
2017-02-12,61088,40578,2017-02-12 19:23:18,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 22 Compartments / 8 Hours ;,"About 61,088 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 12",https://news.tirumala.org/about-88299-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-12/
2017-02-13,56426,40594,2017-02-13 19:22:36,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 2 Compartments / 2 Hours ;,"About 56,426 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 13",https://news.tirumala.org/sarva-dharshan-free-darshan-2-compartments-2-hours-divya-dharshan-footpath-darshan-direct-line-and-special-entry-darshan-rs-300-closed-2/
2017-02-14,44994,40650,2017-02-14 20:06:39,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Direct Line ; Divya Dharsha,"About 44,994 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 14",https://news.tirumala.org/sarva-dharshan-free-darshan-direct-line-divya-dharshan-footpath-darshan-direct-line-and-special-entry-darshan-rs-300-closed-16/
2017-02-15,38841,40686,2017-02-15 19:58:57,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 7 Compartments / 4 Hours ;,"About 38,841 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 15",https://news.tirumala.org/sarva-dharshan-free-darshan-7-compartments-4-hours-divya-dharshan-footpath-darshan-3-compartments-2-hours-and-special-entry-darshan-rs-300-closed/
2017-02-16,39863,40745,2017-02-16 18:46:50,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 6 Hours ;,"About 39,863 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 16",https://news.tirumala.org/about-39863-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-16/
2017-02-17,39475,40802,2017-02-17 18:36:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 6 Hours ;,"About 39,475pilgrims had Srivari Dharshan from 3am to 6pm on Feb 17",https://news.tirumala.org/sarva-dharshan-free-darshan-16-compartments-6-hours-divya-dharshan-footpath-darshan-4-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-02-18,53989,40882,2017-02-18 18:36:45,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 19 Compartments / 8 Hours ;,"About 53,989 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 18",https://news.tirumala.org/sarva-dharshan-free-darshan-19-compartments-8-hours-divya-dharshan-footpath-darshan-14-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-02-19,60993,40967,2017-02-19 21:00:35,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 8 Hours ;,"About 60,993 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 19",https://news.tirumala.org/sarva-dharshan-free-darshan-16-compartments-8-hours-divya-dharshan-footpath-darshan-11-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-02-20,47290,41038,2017-02-20 18:57:36,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Direct Line ; Divya Dharsha,"About 47,290 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 20",https://news.tirumala.org/41038-2/
2017-02-21,46757,41084,2017-02-21 19:03:30,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 4 Compartments / 4 Hours ;,"About 46,757 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 21",https://news.tirumala.org/about-46757-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-21/
2017-02-21,46757,41060,2017-02-21 20:51:03,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 4 Compartments / 4 Hours ;,"About 46,757 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 21",https://news.tirumala.org/sarva-dharshan-free-darshan-4-compartments-4-hours-divya-dharshan-footpath-darshan-1-compartment-3-hours-and-special-entry-darshan-rs-300-closed/
2017-02-22,39415,41086,2017-02-22 19:05:10,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 9 Compartments / 6 Hours ;,"About 39,415 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 22",https://news.tirumala.org/sarva-dharshan-free-darshan-9-compartments-6-hours-divya-dharshan-footpath-darshan-4-compartment-4-hours-and-special-entry-darshan-rs-300-closed/
2017-02-23,42687,41122,2017-02-23 18:42:59,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 2 Compartments / 3 Hours ;,"About 42,687 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 23",https://news.tirumala.org/about-42687-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-23/
2017-02-24,41867,41184,2017-02-24 18:20:20,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 12 Compartments / 6 Hours ;,"About 41,867 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 24",https://news.tirumala.org/about-41867-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-24/
2017-02-25,56608,41220,2017-02-25 18:41:01,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 18 Compartments / 10 Hours,"About 56,608 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 25",https://news.tirumala.org/sarva-dharshan-free-darshan-18-compartments-10-hours-divya-dharshan-footpath-darshan-14-compartment-8-hours-and-special-entry-darshan-rs-300-closed/
2017-02-26,54636,41277,2017-02-26 18:07:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 9 Compartments / 6 Hours ;,"About 54,636 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 26",https://news.tirumala.org/about-54636-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-feb-26/
2017-02-27,45781,41303,2017-02-27 18:46:58,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Direct Line ; Divya Dharsha,"About 45,781 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 27",https://news.tirumala.org/sarva-dharshan-free-darshan-direct-line-divya-dharshan-footpath-darshan-direct-line-and-special-entry-darshan-rs-300-closed-17/
2017-02-28,44276,41320,2017-02-28 18:59:02,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Direct Line ; Divya Dharsha,"About 44,276 pilgrims had Srivari Dharshan from 3am to 6pm on Feb 28",https://news.tirumala.org/sarva-dharshan-free-darshan-direct-line-divya-dharshan-footpath-darshan-1-compartment-2-hours-and-special-entry-darshan-rs-300-closed/
2017-03-01,42222,41337,2017-03-01 18:17:40,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 6 Compartments / 4 Hours ;,"About 42,222 pilgrims had Srivari Dharshan from 3am to 6pm on March 1",https://news.tirumala.org/about-42222-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-march-1/
2017-03-02,42524,41361,2017-03-02 20:02:28,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 13 Compartments / 6 Hours ;,"About 42,524 pilgrims had Srivari Dharshan from 3am to 6pm on March 2",https://news.tirumala.org/sarva-dharshan-free-darshan-13-compartments-6-hours-divya-dharshan-footpath-darshan-3-compartment-4-hours-and-special-entry-darshan-rs-300-closed/
2017-03-03,39548,41392,2017-03-03 19:00:39,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 11 Compartments / 4 Hours ;,"About 39,548 pilgrims had Srivari Dharshan from 3am to 6pm on March 3",https://news.tirumala.org/sarva-dharshan-free-darshan-11-compartments-4-hours-divya-dharshan-footpath-darshan-2-compartment-2-hours-and-special-entry-darshan-rs-300-closed/
2017-03-04,54952,41398,2017-03-04 18:38:18,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 24 Compartments / 12 Hours,"About 54,952 pilgrims had Srivari Dharshan from 3am to 6pm on March 4",https://news.tirumala.org/sarva-dharshan-free-darshan-24-compartments-12-hours-divya-dharshan-footpath-darshan-14-compartment-10-hours-and-special-entry-darshan-rs-300-closed/
2017-03-05,55544,41406,2017-03-05 18:53:04,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 22 Compartments / 9 Hours ;,"About 55,544 pilgrims had Srivari Dharshan from 3am to 6pm on March 5",https://news.tirumala.org/about-55544-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-march-5/
2017-03-06,47757,41431,2017-03-06 18:28:15,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Direct Line ; Divya Dharsha,"About 47,757 pilgrims had Srivari Dharshan from 3am to 6pm on March 6",https://news.tirumala.org/sarva-dharshan-free-darshan-direct-line-divya-dharshan-footpath-darshan-direct-line-and-special-entry-darshan-rs-300-closed-18/
2017-03-07,44701,41462,2017-03-07 18:12:22,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 6 Compartments / 4 Hours ;,"About 44,701 pilgrims had Srivari Dharshan from 3am to 6pm on March 7",https://news.tirumala.org/about-44701-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-march-7/
2017-03-08,37904,41468,2017-03-08 19:02:09,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 12 Compartments / 6 Hours ;,"About 37,904 pilgrims had Srivari Dharshan from 3am to 6pm on March 8",https://news.tirumala.org/sarva-dharshan-free-darshan-12-compartments-6-hours-divya-dharshan-footpath-darshan-2-compartments-3-hours-and-special-entry-darshan-rs-300-closed/
2017-03-09,40352,41536,2017-03-09 20:34:24,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 8 Hours ;,"About 40,352 pilgrims had Srivari Dharshan from 3am to 6pm on March 9",https://news.tirumala.org/sarva-dharshan-free-darshan-15-compartments-8-hours-divya-dharshan-footpath-darshan-6-compartments-4-hours-and-special-entry-darshan-rs-300-closed/
2017-03-10,38521,41556,2017-03-10 18:44:50,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 9 Compartments / 6 Hours ;,"About 38,521 pilgrims had Srivari Dharshan from 3am to 6pm on March 10",https://news.tirumala.org/sarva-dharshan-free-darshan-9-compartments-6-hours-divya-dharshan-footpath-darshan-6-compartments-4-hours-and-special-entry-darshan-rs-300-closed-2/
2017-03-11,54215,41574,2017-03-11 20:26:56,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 28 Compartments / 12 Hours,"About 54,215 pilgrims had Srivari Dharshan from 3am to 6pm on March 11",https://news.tirumala.org/sarva-dharshan-free-darshan-28-compartments-12-hours-divya-dharshan-footpath-darshan-line-outside-and-special-entry-darshan-rs-300-closed/
2017-03-12,52778,41653,2017-03-12 19:05:37,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Line Outside / 12 Hours ; D,"About 52,778 pilgrims had Srivari Dharshan from 3am to 6pm on March 12",https://news.tirumala.org/about-52778-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-march-12/
2017-03-13,47350,41675,2017-03-13 19:16:37,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 14 Compartments / 7 Hours ;,"About 47,350 pilgrims had Srivari Dharshan from 3am to 6pm on March 13",https://news.tirumala.org/sarva-dharshan-free-darshan-14-compartments-7-hours-divya-dharshan-footpath-darshan-4-compartments-2-hoursand-special-entry-darshan-rs-300-closed/
2017-03-14,43043,41702,2017-03-14 18:38:01,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 9 Compartments / 5 Hours ;,"About 43,043 pilgrims had Srivari Dharshan from 3am to 6pm on March 14",https://news.tirumala.org/sarva-dharshan-free-darshan-9-compartments-5-hours-divya-dharshan-footpath-darshan-2-compartments-2-hoursand-special-entry-darshan-rs-300-closed/
2017-03-15,38882,41741,2017-03-15 19:35:21,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 12 Compartments / 5 Hours ;,"About 38,882 pilgrims had Srivari Dharshan from 3am to 6pm on March 15",https://news.tirumala.org/sarva-dharshan-free-darshan-12-compartments-5-hours-divya-dharshan-footpath-darshan-6-compartments-3-hoursand-special-entry-darshan-rs-300-closed/
2017-03-16,41004,41779,2017-03-16 18:57:36,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 8 Hours ;,"About 41,004 pilgrims had Srivari Dharshan from 3am to 6pm on March 16",https://news.tirumala.org/sarva-dharshan-free-darshan-16-compartments-8-hours-divya-dharshan-footpath-darshan-8-compartments-6-hoursand-special-entry-darshan-rs-300-closed/
2017-03-17,39144,41816,2017-03-17 18:45:30,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 13 Compartments / 5 Hours ;,"About 39,144 pilgrims had Srivari Dharshan from 3am to 6pm on March 17",https://news.tirumala.org/sarva-dharshan-free-darshan-13-compartments-5-hours-divya-dharshan-footpath-darshan-6-compartments-4-hoursand-special-entry-darshan-rs-300-closed/
2017-03-18,54635,41831,2017-03-18 19:21:27,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 27 Compartments / 10 Hours,"About 54,635 pilgrims had Srivari Dharshan from 3am to 6pm on March 18",https://news.tirumala.org/sarva-dharshan-free-darshan-27-compartments-10-hours-divya-dharshan-footpath-darshan-16-compartments-8-hoursand-special-entry-darshan-rs-300-closed/
2017-03-19,54517,41840,2017-03-19 18:51:31,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 28 Compartments / 12 Hours,"About 54,517 pilgrims had Srivari Dharshan from 3am to 6pm on March 19",https://news.tirumala.org/sarva-dharshan-free-darshan-28-compartments-12-hours-divya-dharshan-footpath-darshan-22-compartments-10-hoursand-special-entry-darshan-rs-300-closed/
2017-03-20,48834,41888,2017-03-20 18:13:35,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 10 Compartments / 6 Hours ;,"About 48,834 pilgrims had Srivari Dharshan from 3am to 6pm on March 20",https://news.tirumala.org/sarva-dharshan-free-darshan-10-compartments-6-hours-divya-dharshan-footpath-darshan-7-compartments-4-hoursand-special-entry-darshan-rs-300-closed/
2017-03-21,42560,41917,2017-03-21 18:13:22,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 16 Compartments / 8 Hours ;,"About 42,560 pilgrims had Srivari Dharshan from 3am to 6pm on March 21",https://news.tirumala.org/sarva-dharshan-free-darshan-16-compartments-8-hours-divya-dharshan-footpath-darshan-8-compartments-6-hoursand-special-entry-darshan-rs-300-closed-2/
2017-03-22,44204,41966,2017-03-22 19:41:33,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 6 Hours ;,"About 44,204 pilgrims had Srivari Dharshan from 3am to 6pm on March 22",https://news.tirumala.org/sarva-dharshan-free-darshan-15-compartments-6-hours-divya-dharshan-footpath-darshan-8-compartments-4-hoursand-special-entry-darshan-rs-300-closed/
2017-03-23,39964,42005,2017-03-23 20:51:57,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 18 Compartments / 7 Hours ;,"About 39,964 pilgrims had Srivari Dharshan from 3am to 6pm on March 23",https://news.tirumala.org/sarva-dharshan-free-darshan-18-compartments-7-hours-divya-dharshan-footpath-darshan-14-compartments-5-hoursand-special-entry-darshan-rs-300-closed/
2017-03-24,38319,42072,2017-03-24 18:50:29,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 22 Compartments / 7 Hours ;,"About 38,319 pilgrims had Srivari Dharshan from 3am to 6pm on March 24",https://news.tirumala.org/about-38319-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-march-24/
2017-03-25,51990,42142,2017-03-25 19:25:52,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) Line Outside / 12 Hours ; D,"About 51,990 pilgrims had Srivari Dharshan from 3am to 6pm on March 25",https://news.tirumala.org/sarva-dharshan-free-darshan-line-outside-12-hours-divya-dharshan-footpath-darshan-line-outside-10-hoursand-special-entry-darshan-rs-300-closed/
2017-03-26,58631,42173,2017-03-26 21:26:12,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 31 Compartments / 15 Hours,"About 58,631 pilgrims had Srivari Dharshan from 3am to 6pm on March 26",https://news.tirumala.org/sarva-dharshan-free-darshan-31-compartments-15-hours-divya-dharshan-footpath-darshan-20-compartments-12-hours-and-special-entry-darshan-rs-300-closed/
2017-03-27,49913,42231,2017-03-27 19:37:19,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 14 Compartments / 8 Hours ;,"About 49,913 pilgrims had Srivari Dharshan from 3am to 6pm on March 27",https://news.tirumala.org/sarva-dharshan-free-darshan-14-compartments-8-hours-divya-dharshan-footpath-darshan-10-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
2017-03-28,42686,42287,2017-03-28 18:26:59,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 6 Compartments / 3 Hours ;,"About 42,686 pilgrims had Srivari Dharshan from 3am to 6pm on March 28",https://news.tirumala.org/sarva-dharshan-free-darshan-6-compartments-3-hours-divya-dharshan-footpath-darshan-3-compartments-2-hours-and-special-entry-darshan-rs-300-closed/
2017-03-29,36789,42368,2017-03-29 18:10:01,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 15 Compartments / 6 Hours ;,"About 36,789 pilgrims had Srivari Dharshan from 3am to 6pm on March 29",https://news.tirumala.org/about-36789-pilgrims-had-srivari-dharshan-from-3am-to-6pm-on-march-29/
2017-03-30,43487,42410,2017-03-30 18:18:53,month_day_year_inferred@title,,and waiting hours detail by 6pm. Sarva Dharshan (Free darshan) 14 Compartments / 8 Hours ;,"About 43,487 pilgrims had Srivari Dharshan from 3am to 6pm on March 30",https://news.tirumala.org/sarva-dharshan-free-darshan-14-compartments-8-hours-divya-dharshan-footpath-darshan-14-compartments-6-hours-and-special-entry-darshan-rs-300-closed/
